564,96.0,108.0,3.141592653589793,-1.76263427734375,-0.03510381916304863
584,97.76155,107.93814,3.1064888344267443,-9.517790228719356,-0.0010949913566683919
604,107.2731,107.59368,3.105393843070076,-4.801914147231734,0.0220021439081995
624,112.07453,107.52551,3.1273959869782755,-5.447682208199697,0.014906207255089472
644,117.52222,107.52937,3.142302194233365,-6.336122804590232,0.012026944432179925
664,123.85783,107.61008,3.154329138665545,-25.205350452501957,0.013498463880756598
684,149.0545,108.27126,3.1678276025463017,-15.330761572643087,0.017238804076704358
704,164.37077,108.93754,3.185066406623006,-15.772380856975975,0.014535521614726404
724,180.11662,109.85197,3.1996019282377324,-15.625147709124327,0.015482515923446143
744,195.6996,110.99925,3.2150844441611786,-16.003565203219686,0.013267426267812209
764,211.64297,112.38597,3.2283518704289906,-15.01660015296221,0.013362507972489269
785,226.58437,113.88695,3.24171437840148,-26.973733150259267,0.020574548210181454
805,253.36186,117.134674,3.2622889266116615,-13.126806512277938,0.01881282482961518
825,266.36115,118.96005,3.281101751441277,-11.96284200525719,0.024003951616943887
845,278.16443,120.907425,3.3051057030582207,-11.49094542206467,0.029290697100419743
865,289.44244,123.10922,3.3343964001586404,-12.541458506185117,0.032593216429382635
885,301.66666,125.912155,3.366989616588023,-17.308713753644653,0.046197751427275384
905,318.3409,130.55553,3.4131873680152984,-5.515457426909649,0.054791726365291074
925,323.56522,132.32391,3.4679790943805897,-2.8586590052821284,0.06475448194327184
945,326.20795,133.41376,3.5327335763238614,-4.410457729437856,0.06164796741954229
965,330.17398,135.34322,3.594381543743404,-6.035335172705481,0.059948702068982576
985,335.4332,138.30394,3.6543302458123863,-12.821270778985276,0.05809365391531173
1005,346.22168,145.23167,3.712423899727698,-7.409403679445752,0.054193880297335725
1025,352.23032,149.56705,3.7666177800250336,-7.663586885079264,0.04789503755535744
1045,358.2233,154.34355,3.814512817580391,-8.497474403165814,0.04371534144631786
1065,364.63055,159.92513,3.858228159026709,-10.776743355465802,0.039090428212629674
1085,372.4736,167.31601,3.8973185872393388,-22.894953035951627,0.036733202957338146
1105,388.54807,183.6191,3.9340517901966767,-10.86458494438344,0.038087524935388105
1125,395.87592,191.64041,3.9721393151320648,-12.574762850222744,0.030115091343323387
1145,404.07385,201.17554,4.002254406475388,-11.838031135232525,0.03440028677364764
1165,411.47818,210.41214,4.0366546932490355,-11.397643146418691,0.03168726960334644
1185,418.32175,219.52652,4.068341962852382,-11.649837757043198,0.03531874988797172
1205,424.98343,229.08376,4.1036607127403535,-21.473860965956224,0.039443741524873246
1508,436.55847,247.17091,4.143104454265226,-10.770103988285843,-0.013367816959344154
1529,442.48462,256.164,4.129736637305882,-13.528408718420252,-0.014691252867188587
1548,450.09363,267.34973,4.115045384438694,-14.180519811163823,-0.012076625609502956
1568,458.21045,278.97748,4.10296875882919,-13.942093314814404,-0.015095159206938841
1589,466.36246,290.28796,4.0878735996222515,-9.538817324876495,-0.018467836878399993
1609,472.0818,297.92197,4.069405762743852,-20.65352663422123,-0.016256892428232823
1630,484.73242,314.2477,4.053148870315619,-10.526022954191427,-0.017040257499688398
1650,491.32062,322.45703,4.036108612815931,-9.701124459604262,-0.014455608256183994
1671,497.50125,329.93445,4.021653004559747,-11.086333162327621,-0.020486174444073704
1691,504.73798,338.33304,4.0011668301156735,-9.967324640717884,-0.018854288786563818
1711,511.38544,345.75995,3.98231254132911,-18.074407740525892,-0.013925451733298623
1731,523.6261,359.05844,3.968387089595811,-9.529558494760433,-0.013993512992664865
1751,530.17737,365.97894,3.954393576603146,-9.36446150320438,-0.01268700488162009
1772,536.70087,372.69736,3.941706571721526,-9.45337988832179,-0.010486891525082472
1792,543.3571,379.4101,3.9312196801964436,-11.121199237575814,-0.010266343952114666
1812,551.2683,387.22638,3.920953336244329,-21.934803409122186,-0.009642900221281427
1833,567.01984,402.49152,3.9113104360230477,-10.548109995881113,-0.0072745172238854825
1853,574.6477,409.77698,3.9040359187991625,-11.39181441815321,-0.008525735418028927
1874,582.9525,417.57468,3.8955101833811336,-11.144032838070709,-0.007961596137273817
1894,591.13715,425.13785,3.88754858724386,-20.788247413053252,-0.006251539669413864
1914,606.49274,439.15057,3.881297047574446,-10.122719613829874,-0.009704821842845653
1934,614.03595,445.9011,3.8715922257316007,-8.013445571353307,-0.017899113917968185
1954,620.10205,451.1373,3.8536931118136324,-7.277388141204418,-0.027590351743264886
1974,625.74005,455.73874,3.8261027600703676,-5.713303598652841,-0.03478175201711966
1994,630.28925,459.19513,3.791321008053248,-8.237929972327224,-0.032746945668500296
2015,637.00836,463.9614,3.7585740623847474,-15.146447284772126,-0.02489540206211911
2035,649.57654,472.41452,3.7336786603226284,-7.205973465110885,-0.022892925053882334
2055,655.64636,476.2982,3.710785735268746,-7.3499403997906265,-0.027548896961160314
2075,661.9443,480.08743,3.6832368383075855,-6.902125945503526,-0.02842275194409118
2095,667.95715,483.47626,3.654814086363494,-7.546596200281818,-0.022530308134309025
2116,674.61334,487.0325,3.6322837782291852,-14.797851735492593,-0.02242069858154283
2136,687.8182,493.7114,3.6098630796476425,-6.741333538993955,-0.029816589506827976
2157,693.9219,496.57336,3.5800464901408144,-7.0911927844892215,-0.028302670836093065
2177,700.4249,499.40097,3.5517438193047215,-7.602131996584999,-0.02658319737696174
2197,707.4746,502.24594,3.5251606219277596,-8.377471560398817,-0.021215026857531058
2217,715.3081,505.21555,3.5039455950702285,-16.686156759172082,-0.023631691103173643
2237,731.0462,510.76004,3.4803139039670548,-8.146443873963404,-0.022152084842491863
2257,738.78784,513.2961,3.458161819124563,-8.453583668779432,-0.02373710142918234
2277,746.88153,515.7363,3.4344247176953804,-8.435513376908894,-0.026979675113384904
2298,755.0207,517.95264,3.4074450425819953,-7.714886892988558,-0.02597556280503166
2317,762.5147,519.7855,3.3814694797769635,-17.62425771132869,-0.023214633924141033
2338,779.72687,523.5743,3.3582548458528225,-8.48779708012352,-0.02220316034617623
2358,788.05475,525.2144,3.3360516855066464,-8.031393646194305,-0.021820688078388235
2378,795.9642,526.60846,3.3160516855066464,-6.785422407522564,-0.028499768275419942
2398,802.6688,527.65234,3.2960516855066464,-6.831391577313206,-0.024887097721251628
2418,809.4386,528.5681,3.2760516855066464,-11.836685527083157,-0.026230246196133785
2439,821.1978,529.92,3.2560516855066464,-6.2985123815092585,-0.0213796363291083
2459,827.46826,530.51404,3.2360516855066463,-6.436123598617282,-0.017180002329014798
2480,833.8807,531.06604,3.227461684342139,-6.567396338465493,-0.017433749947624744
2500,840.4285,531.5722,3.2187448093683266,-6.980826608814741,-0.005085064174387995
2520,847.3899,532.0926,3.2162022772811327,-10.691608437183321,-0.00496936151222475
2540,858.0537,532.86304,3.2137175965250204,-3.2276208083173996,0.024584769585628836
2561,861.26764,533.16,3.2337175965250204,-2.288909068978322,0.026169912030020694
2581,863.5422,533.4161,3.2537175965250205,-0.9843163806391679,0.05664587722931783
2601,864.51794,533.5458,3.2737175965250205,-0.3344958701713454,0.06593488751380036
2621,864.8486,533.59644,3.2937175965250205,-0.8178511681015066,0.0658967532221469
2641,865.65436,533.7365,3.3137175965250205,-1.3406048635861794,0.061449775140939834
2661,866.9703,533.9925,3.3337175965250205,-1.997425327544913,0.054831655944359216
2682,868.9229,534.413,3.3537175965250206,-1.4824672975300017,0.06001495058607255
2701,870.36566,534.7541,3.3737175965250206,-2.9274806729524308,0.047402174542121166
2721,873.20056,535.4844,3.3937175965250206,-5.7161126801578535,0.039961665289326945
2741,878.70636,537.02075,3.4137175965250206,-2.685672173882957,0.03471202945635756
2761,881.2782,537.7942,3.4337175965250206,-2.6635136163761364,0.034003007871610896
2781,883.81305,538.6121,3.4537175965250206,-4.035805924343227,0.014777861844894965
2801,887.6446,539.87976,3.461106527447468,-4.04360641847201,0.016824652334189023
2821,891.4727,541.1821,3.4695188536145625,-8.607529755446944,0.013514275140920452
2841,899.60266,544.00946,3.4762759911850227,-5.094753291905526,0.006894762319420818
2861,904.40894,545.6995,3.479723372344733,-5.827904110435973,0.0029305697777023574
2882,909.904,547.6408,3.4811886572335844,-5.962898381598096,0.003972531671223123
2902,915.5224,549.63824,3.4831749230691957,-6.877354206353061,-0.015178326796876617
2922,922.0197,551.89276,3.4755857596707576,-13.480919598152045,-0.01194070213185703
2942,934.78186,556.23596,3.469615408604829,-6.401650710878902,-0.021374360315647736
2962,940.8822,558.17676,3.449615408604829,-6.113812452534692,-0.020211669638831548
2982,946.74414,559.91345,3.429615408604829,-5.59694456175716,-0.01893713229850286
3002,952.12537,561.4524,3.4201468424555777,-5.685629538214536,-0.018331057036813096
3023,957.60596,562.9656,3.410981313937171,-5.421656840367907,-0.017742813034463224
3043,962.84467,564.3621,3.4021099074199395,-14.356369989510119,-0.026239393121398783
3063,976.7878,567.78186,3.3821099074199394,-8.11753385504548,-0.025202775128686798
3083,984.70874,569.55743,3.3621099074199394,-7.424120881565028,-0.02416282224865118
3104,991.98413,571.03613,3.3421099074199394,-7.096456815802226,-0.02303128928566349
3123,998.9653,572.31024,3.3221099074199394,-7.165893026031601,-0.026851744630410696
3143,1006.039,573.45557,3.3021099074199394,-13.257735250629429,-0.024107855183699452
3163,1019.1661,575.3124,3.2821099074199394,-7.809013307881646,-0.023134272563188184
3183,1026.9185,576.2512,3.2621099074199393,-7.3873166002908865,-0.01795785091011404
3203,1034.2599,577.0735,3.2531309819648824,-8.860376318665763,-0.015754006794019334
3223,1043.0726,577.9903,3.245253978567873,-9.382337058978555,-0.014929642014463625
3243,1052.4116,578.8915,3.2377891575606412,-24.0667965914544,-0.012054147308225427
3263,1076.3806,581.0586,3.2317620839065286,-11.149799709080124,-0.012553024092551617
3283,1087.4912,581.9929,3.225485571860253,-10.91685956765057,-0.007972195496853476
3303,1098.3733,582.8643,3.221499474111826,-10.993982344447105,-0.005321454143983374
3323,1109.3345,583.7127,3.2188387470398343,-11.43694893467546,-5.891982810042662E-4
3343,1120.7375,584.5919,3.218544147899332,-10.427227247997152,0.002334213049800249
3363,1131.133,585.40564,3.219711254424232,-18.22687725115484,0.015661450828567104
3383,1149.2926,586.97034,3.2275419798385157,-7.7517347165907875,0.03000779958500073
3403,1157.0009,587.7901,3.2475419798385157,-8.35394806567615,0.035133666988541694
3423,1165.2887,588.8395,3.2675419798385157,-8.5703754557474,0.03566463737837024
3444,1173.768,590.0859,3.2875419798385157,-8.430728269721588,0.03566190185532777
3464,1182.0599,591.6086,3.3232038816938436,-20.132414243686746,0.02977334378741449
3485,1201.7443,595.83264,3.352977225481258,-12.708009533649577,0.020208094581208983
3505,1214.113,598.7495,3.373185320062467,-15.396110301324999,0.01369106558717306
3525,1229.0483,602.48816,3.38687638564964,-16.34251467266942,0.010216728853528803
3545,1244.8602,606.6184,3.397093114503169,-17.60658054384637,0.009480304333484608
3565,1261.8523,611.2294,3.4065734188366537,-36.74716544104769,0.007154653745752767
3585,1297.2472,621.1066,3.4137280725824066,-17.21450466700286,0.002573850696541584
3605,1313.8162,625.77637,3.416301923278948,-16.827051240770718,0.002822384244160577
3626,1329.9994,630.38666,3.419124307523109,-17.47929938876624,-6.402876145681526E-4
3646,1346.8129,635.1649,3.4184840199085404,-10.156962249162063,-9.39235135503772E-4
3887,1356.5856,637.9323,3.4175447847730367,-0.8381917448596989,0.04592160016221127
3907,1357.3807,638.1975,3.463466384935248,-5.883478767818566,0.056896976598329055
3928,1362.8472,640.37305,3.520363361533577,-16.442781271802286,0.05225731392185493
3948,1377.786,647.243,3.5726206754554317,-30.885260675257058,0.04676753227992016
3969,1405.2125,661.4447,3.619388207735352,-56.899601586023316,0.04350156452465994
3988,1454.5543,689.781,3.662889772260012,-14.582259349728302,0.04345940699147257
4008,1466.8722,697.5856,3.706349179251484,-4.460035785262426,0.056374982512586144
4028,1470.4993,700.1811,3.7627241617640705,-1.9581930063736126,0.05850539363866338
4048,1472.0223,701.41187,3.821229555402734,-2.8856080121480256,0.037235987002663604
4068,1474.1976,703.3078,3.8584655424053973,-10.23977695427401,0.022313788746276562
4088,1481.765,710.2062,3.880779331151674,-5.292560197480897,0.009068083735960214
4108,1485.6438,713.80707,3.889847414887634,-5.064225540893379,0.016211873598098482
4128,1489.299,717.31226,3.9060592884857326,-5.832416600256725,0.008365225116127618
4148,1493.4746,721.3843,3.91442451360186,-5.770657165625547,0.010565558864928572
4168,1497.5632,725.45654,3.9249900724667888,-4.098639504712767,0.010993030759956758
4188,1500.4352,728.3807,3.9359831032267456,-8.344686880934027,0.016653686380203828
4209,1506.1826,734.4306,3.9526367896069496,-3.679878587374652,0.02438992880712899
4229,1508.6512,737.1596,3.977026718414079,-3.944345776302666,0.032961080803452364
4249,1511.1995,740.1703,4.009987799217531,-3.583298629870314,0.04216791580674309
4269,1513.3971,743.00055,4.052155715024274,-4.333998542938126,0.04088674087424586
4290,1515.913,746.52954,4.09304245589852,-9.463991815901515,0.043429766643680735
4310,1521.0671,754.4669,4.136472222542201,-5.035770011731427,0.046875221400228165
4331,1523.6088,758.8143,4.183347443942429,-3.3447195663513813,0.053142869467530204
4351,1525.1411,761.7873,4.236490313409959,-4.026436852051137,0.04963734868161687
4372,1526.8059,765.4534,4.286127662091576,-6.979715167828368,0.04169331982213917
4392,1529.4244,771.9234,4.327820981913715,-2.756071515332313,0.04265681476583863
4413,1530.3485,774.5199,4.370477796679554,-1.7817787421336844,0.04822165540523488
4433,1530.8643,776.2254,4.418699452084788,-2.2293858264688198,0.018200415830125015
4453,1531.4707,778.3707,4.436899867914914,-2.0996695678746926,0.01813450924143383
4473,1532.0051,780.40125,4.455034377156347,-5.229377407491727,-0.0288533568623314
4493,1533.4814,785.4179,4.426181020294016,-3.880980956276666,-0.01635721718135415
4513,1534.6378,789.1226,4.409823803112662,-4.354990745346376,-0.03604558427959154
4533,1536.0845,793.2303,4.3737782188330705,-5.865887746922244,-0.03607364851189008
4554,1538.2313,798.6892,4.33770457032118,-7.995511185036202,-0.028253323796601525
4574,1541.3665,806.0444,4.309451246524579,-16.122478470791112,-0.02634591193007403
4594,1548.077,820.704,4.283105334594505,-7.981519900960626,-0.0293394034514594
4614,1551.6105,827.8607,4.253765931143046,-8.326092107539182,-0.02566566439734012
4634,1555.4869,835.2294,4.228100266745706,-7.478321443188302,-0.020703799436268232
4654,1559.105,841.77423,4.2073964673094375,-6.253817532799049,-0.026787867475069355
4674,1562.2761,847.1644,4.180608599834368,-6.402483565533884,-0.024336496332125413
4694,1565.6559,852.6021,4.156272103502243,-13.246813316726156,-0.030863891802177013
4715,1572.9927,863.63165,4.125408211700066,-6.068427137530234,-0.03168241546373566
4735,1576.5121,868.5753,4.09372579623633,-5.8171562992702786,-0.03970174525914676
4755,1580.0712,873.17664,4.054024050977183,-5.779104639811197,-0.035310486792276
4775,1583.7661,877.62024,4.018713564184908,-5.881796126469111,-0.03352326326741695
4796,1587.6761,882.01416,3.9851903009174907,-12.67247437191958,-0.038175773933140054
4816,1596.4558,891.1526,3.9470145269843506,-6.73849249102148,-0.04431233503146891
4836,1601.335,895.8003,3.9027021919528817,-6.931443603973738,-0.04598168361662222
4856,1606.5682,900.34534,3.8567205083362595,-8.095429889553154,-0.04371426357287703
4877,1612.9065,905.3814,3.8130062447633826,-8.590008053953229,-0.04501016020643389
4898,1619.8656,910.4172,3.7679960845569487,-19.108736333204998,-0.04735447891189871
4918,1635.8593,920.874,3.7206416056450498,-7.845989769166295,-0.05588565973343959
4938,1642.6559,924.79407,3.6647559459116104,-7.749241528586498,-0.05816386338671721
4958,1649.5823,928.269,3.606592082524893,-7.285561151796635,-0.059912629331984206
4978,1656.2782,931.1402,3.546679453192909,-5.729114471856269,-0.06502896724617184
4998,1661.6792,933.05115,3.481650485946737,-3.197864077040174,-0.06661711297161463
5018,1664.7583,933.9147,3.4150333729751225,6.494188143388866,-0.0643276587786528
5260,1658.4055,932.5665,3.3507057141964696,-1.105077303618132,0.03147703142223181
5281,1659.4789,932.82983,3.3821827456187012,-2.3071590848589696,0.017762233723442666
5301,1661.7095,933.4193,3.399944979342144,-65.07560021634727,-0.024401185109776256
5322,1725.0122,948.5053,3.375543794232368,-65.1042214583598,-0.02182929275828844
5342,1788.6572,962.21204,3.3537145014740792,-68.54537271709073,-0.017445499539696648
5362,1855.9078,975.47205,3.3362690019343826,-71.62685249803278,-0.016916130585488683
5382,1926.406,988.1375,3.319352871348894,-66.24726823886873,-0.016223192256760346
5402,1991.7908,998.7924,3.3031296790921334,-117.42004867510873,-0.009486010295905031
5423,2065.9255,1010.15234,3.2936436687962285,-59.35275736208575,-0.008100223122688361
